datetime,state,country
2001-08-17,WY,us
2001-08-17,WY,us
2001-08-17,CO,us
2001-08-17,OR,us
2001-08-18,TX,us
2001-08-18,OH,us
2001-08-18,WA,us
2001-08-18,TN,us
2001-08-18,WA,us
2001-08-18,NH,us
2001-08-18,MN,us
2001-08-18,OR,us
2001-08-18,MN,us
2001-08-18,MO,us
2001-08-18,AZ,us
2001-08-18,OR,us
2001-08-18,WA,us
2001-08-19,WV,us
2001-08-19,MA,us
2001-08-19,CA,us
2001-08-19,IL,us
2001-08-19,CA,us
2001-08-19,WI,us
2001-08-19,IA,us
2001-08-19,WA,us
2001-08-19,WI,us
2001-08-19,OK,us
2001-08-20,CA,us
2001-08-20,CA,us
2001-08-20,TX,us
2001-08-20,MA,us
2001-08-20,CO,us
2001-08-20,CA,us
2001-08-20,OR,us
2001-08-20,CA,us
2001-08-20,TX,us
2001-08-20,MO,us
2001-08-20,TX,us
2001-08-20,NY,us
2001-08-20,WA,us
2001-08-21,WA,us
2001-08-21,NY,us
2001-08-21,MN,us
2001-08-21,ME,us
2001-08-21,CA,us
2001-08-21,CA,us
2001-08-21,CA,us
2001-08-21,AZ,us
2001-08-22,MI,us
2001-08-22,AZ,us
2001-08-22,CA,us
2001-08-22,IL,us
2001-08-23,MO,us
2001-08-23,CT,us
2001-08-23,KS,us
2001-08-23,IA,us
2001-08-24,WA,us
2001-08-24,ME,us
2001-08-24,AR,us
2001-08-24,MA,us
2001-08-24,ME,us
2001-08-24,NY,us
2001-08-25,NY,us
2001-08-25,WA,us
2001-08-25,NV,us
2001-08-25,WA,us
2001-08-25,CA,us
2001-08-25,CA,us
2001-08-25,WA,us
2001-08-25,CA,us
2001-08-25,NM,us
2001-08-25,OR,us
2001-08-25,WA,us
2001-08-25,NY,us
2001-08-25,CA,us
2001-08-25,CA,us
2001-08-25,WA,us
2001-08-26,WA,us
2001-08-26,OH,us
2001-08-26,WA,us
2001-08-26,CA,us
2001-08-26,IN,us
2001-08-26,CO,us
2001-08-26,AZ,us
2001-08-26,IL,us
2001-08-26,WA,us
2001-08-27,CA,us
2001-08-27,CA,us
2001-08-27,AK,us
2001-08-27,CT,us
2001-08-27,MI,us
2001-08-28,OH,us
2001-08-28,IL,us
2001-08-28,NY,us
2001-08-28,VA,us
2001-08-28,ME,us
2001-08-28,NJ,us
2001-08-28,WI,us
2001-08-28,NJ,us
2001-08-28,MN,us
2001-08-29,CA,us
2001-08-29,PA,us
2001-08-29,AZ,us
2001-08-29,PA,us
2001-08-29,NE,us
2001-08-29,OH,us
2001-08-29,OK,us
2001-08-29,ME,us
2001-08-29,CT,us
2001-08-29,WI,us
2001-08-30,WI,us
2001-08-30,UT,us
2001-08-30,OR,us
2001-08-30,WA,us
2001-08-30,SD,us
2001-08-30,MN,us
2001-08-31,CA,us
2001-09-01,IL,us
2001-09-01,GA,us
2001-09-01,GA,us
2001-09-01,TX,us
2001-09-01,TX,us
2001-09-01,OK,us
2001-09-01,IN,us
2001-09-01,IN,us
2001-09-01,PA,us
2001-09-01,WA,us
2001-09-01,AZ,us
2001-09-01,IN,us
2001-09-01,FL,us
2001-09-01,NC,us
2001-09-02,IN,us
2001-09-02,TX,us
2001-09-02,NY,us
2001-09-02,FL,us
2001-09-02,FL,us
2001-09-02,FL,us
2001-09-02,CA,us
2001-09-03,CT,us
2001-09-03,WI,us
2001-09-03,OH,us
2001-09-03,TX,us
2001-09-03,CA,us
2001-09-03,NY,us
2001-09-03,AZ,us
2001-09-03,MI,us
2001-09-04,NY,us
2001-09-04,AZ,us
2001-09-04,IL,us
2001-09-04,OR,us
2001-09-04,MI,us
2001-09-04,OH,us
2001-09-04,AZ,us
2001-09-04,CA,us
2001-09-05,FL,us
2001-09-05,OH,us
2001-09-05,CT,us
2001-09-05,WA,us
2001-09-05,NJ,us
2001-09-05,AL,us
2001-09-05,WV,us
2001-09-05,CA,us
2001-09-05,CA,us
2001-09-05,HI,us
2001-09-05,CT,us
2001-09-06,IA,us
2001-09-06,CA,us
2001-09-06,CT,us
2001-09-06,VA,us
2001-09-06,MD,us
2001-09-06,OR,us
2001-09-06,VA,us
2001-09-06,OH,us
2001-09-06,IL,us
2001-09-06,VA,us
2001-09-06,MI,us
2001-09-06,MI,us
2001-09-07,OR,us
2001-09-07,VA,us
2001-09-07,WA,us
2001-09-08,TX,us
2001-09-08,WA,us
2001-09-08,VA,us
2001-09-08,MO,us
2001-09-08,VA,us
2001-09-08,OR,us
2001-09-08,AZ,us
2001-09-09,KS,us
2001-09-09,MI,us
2001-09-09,MA,us
2001-09-09,CA,us
2001-09-09,WA,us
2001-09-09,NH,us
2001-09-09,MA,us
2001-09-09,TX,us
2001-09-09,OR,us
2001-09-10,OH,us
2001-09-10,TX,us
2001-09-10,WA,us
2001-09-10,MN,us
2001-09-10,MO,us
2001-09-10,UT,us
2001-09-10,UT,us
2001-09-10,CO,us
2001-09-10,OH,us
2001-09-10,WA,us
2001-09-10,CO,us
2001-09-10,KY,us
2001-09-10,OR,us
2001-09-10,KS,us
2001-09-11,PA,us
2001-09-11,MO,us
2001-09-11,NY,us
2001-09-11,MN,us
2001-09-11,NY,us
2001-09-11,NY,us
2001-09-11,NY,us
2001-09-11,PA,us
2001-09-11,WI,us
2001-09-11,NY,us
2001-09-11,NY,us
2001-09-11,NY,us
2001-09-11,NM,us
2001-09-11,NY,us
2001-09-11,NJ,us
2001-09-11,OH,us
2001-09-11,NY,us
2001-09-11,IL,us
2001-09-11,IL,us
2001-09-11,AZ,us
2001-09-11,IL,us
2001-09-11,OK,us
2001-09-11,AZ,us
2001-09-11,MA,us
2001-09-11,WA,us
2001-09-11,NM,us
2001-09-11,MA,us
2001-09-11,MA,us
2001-09-11,CA,us
2001-09-11,MI,us
2001-09-11,IL,us
2001-09-11,PA,us
2001-09-11,NY,us
2001-09-11,FL,us
2001-09-12,CA,us
2001-09-12,PA,us
2001-09-12,CO,us
2001-09-12,TN,us
2001-09-12,ID,us
2001-09-12,CA,us
2001-09-12,CA,us
2001-09-12,CA,us
2001-09-12,NJ,us
2001-09-12,GA,us
2001-09-12,NJ,us
2001-09-12,NE,us
2001-09-12,NC,us
2001-09-12,KY,us
2001-09-12,OH,us
2001-09-12,OH,us
2001-09-13,VA,us
2001-09-13,FL,us
2001-09-13,KS,us
2001-09-13,MO,us
2001-09-13,NY,us
2001-09-13,CA,us
2001-09-13,LA,us
2001-09-13,OK,us
2001-09-13,OH,us
2001-09-13,NY,us
2001-09-13,CA,us
2001-09-13,NY,us
2001-09-13,CA,us
2001-09-13,WA,us
2001-09-13,IN,us
2001-09-13,IL,us
2001-09-14,WA,us
2001-09-14,WA,us
2001-09-14,CA,us
2001-09-14,OH,us
2001-09-14,MI,us
2001-09-14,NV,us
2001-09-15,NY,us
2001-09-15,CA,us
2001-09-15,MI,us
2001-09-15,GA,us
2001-09-15,MI,us
2001-09-15,WI,us
2001-09-15,MI,us
2001-09-15,WA,us
2001-09-15,NC,us
2001-09-15,IN,us
2001-09-15,IN,us
2001-09-15,WA,us
2001-09-15,AK,us
2001-09-16,VA,us
2001-09-16,NJ,us
2001-09-16,MI,us
2001-09-16,NY,us
2001-09-16,NJ,us
2001-09-16,IL,us
2001-09-16,OH,us
2001-09-16,NY,us
2001-09-16,WA,us
2001-09-16,ME,us
2001-09-16,MD,us
2001-09-16,FL,us
2001-09-16,IN,us
2001-09-16,OH,us
2001-09-17,KY,us
2001-09-17,FL,us
2001-09-17,AR,us
2001-09-18,MI,us
2001-09-18,AZ,us
2001-09-18,OR,us
2001-09-18,WA,us
2001-09-19,OK,us
2001-09-19,OK,us
2001-09-19,CA,us
2001-09-19,WA,us
2001-09-19,TX,us
2001-09-20,NY,us
2001-09-20,WA,us
2001-09-20,CO,us
2001-09-20,MA,us
2001-09-20,WA,us
2001-09-21,MN,us
2001-09-21,GA,us
2001-09-21,NE,us
2001-09-21,MI,us
2001-09-21,TX,us
2001-09-21,NM,us
2001-09-21,IA,us
2001-09-21,MO,us
2001-09-21,NV,us
2001-09-22,TN,us
2001-09-22,CO,us
2001-09-22,NH,us
2001-09-22,WI,us
2001-09-22,CO,us
2001-09-22,NV,us
2001-09-23,CA,us
2001-09-23,GA,us
2001-09-23,WA,us
2001-09-23,WA,us
2001-09-23,WA,us
2001-09-23,TX,us
2001-09-25,AZ,us
2001-09-25,CA,us
2001-09-25,PA,us
2001-09-25,SC,us
2001-09-25,IN,us
2001-09-26,NY,us
2001-09-26,CA,us
2001-09-26,NY,us
2001-09-26,CA,us
2001-09-27,MO,us
2001-09-27,MS,us
2001-09-27,FL,us
2001-09-27,IL,us
2001-09-27,CO,us
2001-09-28,MI,us
2001-09-28,NV,us
2001-09-28,WI,us
2001-09-28,VA,us
2001-09-29,CA,us
2001-09-29,NV,us
2001-09-29,TX,us
2001-09-29,NY,us
2001-09-29,NY,us
2001-09-29,NY,us
2001-09-30,AZ,us
2001-09-30,AZ,us
2001-09-30,NY,us
2001-09-30,OH,us
2001-09-30,CA,us
2001-09-30,CA,us
2001-09-30,OR,us
2001-09-30,MO,us
2001-09-30,OR,us
2001-09-30,CO,us
2001-09-30,CO,us
2001-09-30,CO,us
2001-09-30,CO,us
2001-09-30,ME,us
2001-09-30,CA,us
2001-10-01,MO,us
2001-10-01,MI,us
2001-10-01,ME,us
2001-10-01,NY,us
2001-10-01,WA,us
2001-10-01,NY,us
2001-10-01,NY,us
2001-10-02,WV,us
2001-10-02,PA,us
2001-10-02,PA,us
2001-10-02,PA,us
2001-10-02,MI,us
2001-10-02,WA,us
2001-10-03,FL,us
2001-10-03,WA,us
2001-10-03,MA,us
2001-10-03,WV,us
2001-10-03,MO,us
2001-10-04,IL,us
2001-10-04,OK,us
2001-10-04,CO,us
2001-10-04,CA,us
2001-10-05,WA,us
2001-10-05,UT,us
2001-10-05,FL,us
2001-10-05,AZ,us
2001-10-05,KY,us
2001-10-05,SC,us
2001-10-06,WI,us
2001-10-06,IL,us
2001-10-07,MO,us
2001-10-07,CT,us
2001-10-07,KY,us
2001-10-07,OH,us
2001-10-07,CA,us
2001-10-08,IL,us
2001-10-08,VA,us
2001-10-08,FL,us
2001-10-09,CA,us
2001-10-09,KY,us
2001-10-09,MA,us
2001-10-10,IA,us
2001-10-10,CA,us
2001-10-10,IA,us
2001-10-10,CA,us
2001-10-10,AZ,us
2001-10-10,VA,us
2001-10-11,WI,us
2001-10-11,AK,us
2001-10-11,CO,us
2001-10-11,MS,us
2001-10-11,CA,us
2001-10-11,OH,us
2001-10-12,FL,us
2001-10-12,FL,us
2001-10-12,CO,us
2001-10-12,AZ,us
2001-10-12,AK,us
2001-10-13,NY,us
2001-10-13,AZ,us
2001-10-13,MN,us
2001-10-13,CA,us
2001-10-13,OH,us
2001-10-14,FL,us
2001-10-14,TX,us
2001-10-14,IL,us
2001-10-14,TX,us
2001-10-14,MA,us
2001-10-14,MN,us
2001-10-14,IA,us
2001-10-14,IL,us
2001-10-15,WY,us
2001-10-15,TN,us
2001-10-15,AR,us
2001-10-15,UT,us
2001-10-15,NC,us
2001-10-15,CA,us
2001-10-15,GA,us
2001-10-15,NY,us
2001-10-15,CA,us
2001-10-15,NY,us
2001-10-15,NC,us
2001-10-15,VA,us
2001-10-15,CO,us
2001-10-15,SD,us
2001-10-15,WA,us
2001-10-15,WA,us
2001-10-15,WA,us
2001-10-15,WA,us
2001-10-15,WA,us
2001-10-15,WA,us
2001-10-15,WA,us
2001-10-15,CA,us
2001-10-15,ID,us
2001-10-15,WA,us
2001-10-15,VA,us
2001-10-15,CT,us
2001-10-15,TX,us
2001-10-15,WV,us
2001-10-16,WI,us
2001-10-16,WI,us
2001-10-16,TN,us
2001-10-16,OK,us
2001-10-17,OH,us
2001-10-17,CO,us
2001-10-17,NV,us
2001-10-17,FL,us
2001-10-17,WA,us
2001-10-17,FL,us
2001-10-18,TX,us
2001-10-18,TX,us
2001-10-18,FL,us
2001-10-18,NC,us
2001-10-18,IN,us
2001-10-19,KY,us
2001-10-19,WA,us
2001-10-19,AZ,us
2001-10-19,WA,us
2001-10-19,ID,us
2001-10-20,FL,us
2001-10-20,TX,us
2001-10-20,CA,us
2001-10-20,MI,us
2001-10-21,TN,us
2001-10-21,NC,us
2001-10-21,MN,us
2001-10-21,PA,us
2001-10-21,CA,us
2001-10-21,NY,us
2001-10-21,OH,us
2001-10-22,WI,us
2001-10-22,CO,us
2001-10-22,WI,us
2001-10-24,CA,us
2001-10-24,FL,us
2001-10-24,NH,us
2001-10-24,WY,us
2001-10-25,TX,us
2001-10-25,OR,us
2001-10-25,AZ,us
2001-10-25,AZ,us
2001-10-25,KS,us
2001-10-25,VA,us
2001-10-26,VA,us
2001-10-26,TX,us
2001-10-26,MD,us
2001-10-26,AR,us
2001-10-26,TN,us
2001-10-26,OK,us
2001-10-26,CA,us
2001-10-26,CA,us
2001-10-27,ND,us
2001-10-27,ND,us
2001-10-27,OH,us
2001-10-27,CA,us
2001-10-27,CA,us
2001-10-27,TX,us
2001-10-27,AL,us
2001-10-28,WV,us
2001-10-28,WV,us
2001-10-28,MO,us
2001-10-28,ME,us
2001-10-28,IA,us
2001-10-28,MI,us
2001-10-28,NV,us
2001-10-28,TN,us
2001-10-28,NC,us
2001-10-28,AR,us
2001-10-28,WA,us
2001-10-28,WY,us
2001-10-28,NJ,us
2001-10-29,GA,us
2001-10-29,TN,us
2001-10-29,SC,us
2001-10-29,WA,us
2001-10-29,NY,us
2001-10-29,CA,us
2001-10-29,IL,us
2001-10-30,TX,us
2001-10-30,CO,us
2001-10-30,NC,us
2001-10-30,NY,us
2001-10-31,CA,us
2001-10-31,TN,us
2001-10-31,CA,us
2001-10-31,MA,us
2001-10-31,TX,us
2001-10-31,CA,us
2001-10-31,CA,us
2001-10-31,CA,us
2001-10-31,NM,us
2001-10-31,IL,us
2001-10-31,MO,us
2001-10-31,IA,us
2001-10-31,MO,us
2001-10-31,MO,us
2001-10-31,CO,us
2001-10-31,MS,us
2001-11-01,NH,us
2001-11-01,FL,us
2001-11-01,TX,us
2001-11-01,VA,us
2001-11-01,NY,us
2001-11-01,MD,us
2001-11-01,WV,us
2001-11-01,WV,us
2001-11-01,NY,us
2001-11-01,KS,us
2001-11-01,CA,us
2001-11-01,FL,us
2001-11-02,TN,us
2001-11-02,AR,us
2001-11-02,CA,us
2001-11-02,NY,us
2001-11-03,MO,us
2001-11-03,CO,us
2001-11-03,NV,us
2001-11-03,NV,us
2001-11-03,WA,us
2001-11-03,MO,us
2001-11-03,OR,us
2001-11-03,IL,us
2001-11-03,OH,us
2001-11-04,TN,us
2001-11-04,CA,us
2001-11-04,CA,us
2001-11-04,OH,us
2001-11-04,AK,us
2001-11-05,PA,us
2001-11-05,MS,us
2001-11-05,OR,us
2001-11-05,IL,us
2001-11-05,AZ,us
2001-11-05,NJ,us
2001-11-05,TX,us
2001-11-05,WA,us
2001-11-06,AZ,us
2001-11-06,MA,us
2001-11-06,IL,us
2001-11-07,TX,us
2001-11-07,VA,us
2001-11-07,LA,us
2001-11-07,ID,us
2001-11-07,WA,us
2001-11-08,IL,us
2001-11-08,TN,us
2001-11-08,IL,us
2001-11-08,PA,us
2001-11-09,NM,us
2001-11-09,MO,us
2001-11-09,NC,us
2001-11-09,MI,us
2001-11-09,FL,us
2001-11-10,TN,us
2001-11-10,CO,us
2001-11-10,OK,us
2001-11-10,FL,us
2001-11-11,NY,us
2001-11-11,CO,us
2001-11-11,VA,us
2001-11-11,NC,us
2001-11-11,NY,us
2001-11-11,IN,us
2001-11-11,NY,us
2001-11-11,RI,us
2001-11-12,NE,us
2001-11-12,CA,us
2001-11-12,NJ,us
2001-11-12,AZ,us
2001-11-13,CA,us
2001-11-13,CA,us
2001-11-14,TN,us
2001-11-14,CA,us
2001-11-14,CA,us
2001-11-14,MA,us
2001-11-14,KY,us
2001-11-14,MN,us
2001-11-15,WA,us
2001-11-15,WA,us
2001-11-15,KY,us
2001-11-15,OH,us
2001-11-15,WA,us
2001-11-15,WA,us
2001-11-15,WA,us
2001-11-15,MI,us
2001-11-15,MI,us
2001-11-15,MI,us
2001-11-15,AR,us
2001-11-15,MN,us
2001-11-15,WY,us
2001-11-15,WA,us
2001-11-15,OR,us
2001-11-16,CO,us
2001-11-16,CA,us
2001-11-16,AZ,us
2001-11-16,MS,us
2001-11-16,AZ,us
2001-11-16,CO,us
2001-11-16,NC,us
2001-11-17,CA,us
2001-11-17,NY,us
2001-11-17,TN,us
2001-11-17,WA,us
2001-11-17,GA,us
2001-11-17,CA,us
2001-11-17,TN,us
2001-11-17,GA,us
2001-11-17,WA,us
2001-11-17,NV,us
2001-11-17,CA,us
2001-11-18,CA,us
2001-11-18,CO,us
2001-11-18,CA,us
2001-11-18,CO,us
2001-11-18,FL,us
2001-11-18,HI,us
2001-11-18,CA,us
2001-11-18,WA,us
2001-11-18,WA,us
2001-11-18,WA,us
2001-11-18,OR,us
2001-11-18,CA,us
2001-11-18,CA,us
2001-11-18,WA,us
2001-11-18,MD,us
2001-11-18,VA,us
2001-11-18,MD,us
2001-11-18,NY,us
2001-11-18,MN,us
2001-11-18,FL,us
2001-11-18,CO,us
2001-11-18,CO,us
2001-11-18,WA,us
2001-11-18,NC,us
2001-11-18,AL,us
2001-11-18,TX,us
2001-11-18,PA,us
2001-11-18,TN,us
2001-11-18,MD,us
2001-11-18,TX,us
2001-11-18,TX,us
2001-11-18,NJ,us
2001-11-18,VT,us
2001-11-18,NC,us
2001-11-18,GA,us
2001-11-18,TX,us
2001-11-18,FL,us
2001-11-18,FL,us
2001-11-18,AZ,us
2001-11-18,CT,us
2001-11-18,NY,us
2001-11-18,OR,us
2001-11-18,CO,us
2001-11-18,NE,us
2001-11-19,NY,us
2001-11-19,OR,us
2001-11-19,CA,us
2001-11-19,CA,us
2001-11-19,MN,us
2001-11-20,FL,us
2001-11-20,FL,us
2001-11-20,VA,us
2001-11-20,PA,us
2001-11-20,CO,us
2001-11-20,MD,us
2001-11-21,KY,us
2001-11-21,CA,us
2001-11-21,CA,us
2001-11-21,FL,us
2001-11-22,MI,us
2001-11-22,MI,us
2001-11-22,IN,us
2001-11-22,CA,us
2001-11-23,CO,us
2001-11-23,NY,us
2001-11-23,CA,us
2001-11-23,MN,us
2001-11-24,CA,us
2001-11-24,PA,us
2001-11-24,FL,us
2001-11-24,CA,us
2001-11-24,IN,us
2001-11-25,OH,us
2001-11-25,CA,us
2001-11-25,CA,us
2001-11-25,CA,us
2001-11-25,CA,us
2001-11-25,OH,us
2001-11-26,CA,us
2001-11-26,MD,us
2001-11-26,MN,us
2001-11-26,KS,us
2001-11-26,CA,us
2001-11-26,KY,us
2001-11-27,ME,us
2001-11-27,MO,us
2001-11-27,FL,us
2001-11-27,GA,us
2001-11-27,FL,us
2001-11-28,OR,us
2001-11-28,CA,us
2001-11-28,TX,us
2001-11-28,CA,us
2001-11-28,CA,us
2001-11-28,FL,us
2001-11-28,CA,us
2001-11-29,VA,us
2001-11-29,NC,us
2001-11-29,CO,us
2001-11-30,TX,us
2001-11-30,WA,us
2001-11-30,FL,us
2001-12-01,HI,us
2001-12-01,CA,us
2001-12-01,IL,us
2001-12-01,MO,us
2001-12-01,KS,us
2001-12-01,NM,us
2001-12-01,NM,us
2001-12-01,NM,us
2001-12-01,CO,us
2001-12-01,CO,us
2001-12-01,MO,us
2001-12-01,OK,us
2001-12-01,KS,us
2001-12-01,KS,us
2001-12-01,NC,us
2001-12-01,TX,us
2001-12-01,KS,us
2001-12-01,KS,us
2001-12-01,OK,us
2001-12-01,OK,us
2001-12-01,NE,us
2001-12-01,TX,us
2001-12-01,KS,us
2001-12-01,TX,us
2001-12-01,TX,us
2001-12-01,TX,us
2001-12-01,TX,us
2001-12-01,IA,us
2001-12-01,KS,us
2001-12-01,KS,us
2001-12-01,NE,us
2001-12-01,MO,us
2001-12-01,OK,us
2001-12-01,MN,us
2001-12-01,KS,us
2001-12-01,OK,us
2001-12-01,TX,us
2001-12-01,OH,us
2001-12-01,OK,us
2001-12-01,MO,us
2001-12-01,AR,us
2001-12-01,TX,us
2001-12-01,TX,us
2001-12-01,NJ,us
2001-12-01,OK,us
2001-12-02,AZ,us
2001-12-02,MO,us
2001-12-02,NM,us
2001-12-02,OH,us
2001-12-02,UT,us
2001-12-03,AZ,us
2001-12-03,TX,us
2001-12-03,FL,us
2001-12-03,CA,us
2001-12-03,FL,us
2001-12-03,SC,us
2001-12-03,IL,us
2001-12-03,OH,us
2001-12-04,NY,us
2001-12-04,CA,us
2001-12-05,CA,us
2001-12-05,VA,us
2001-12-05,OK,us
2001-12-06,GA,us
2001-12-06,CO,us
2001-12-06,TX,us
2001-12-07,NH,us
2001-12-07,NJ,us
2001-12-08,CA,us
2001-12-08,MN,us
2001-12-08,KS,us
2001-12-09,MO,us
2001-12-09,IL,us
2001-12-09,OH,us
2001-12-09,CA,us
2001-12-09,AZ,us
2001-12-10,NH,us
2001-12-10,CA,us
2001-12-10,CA,us
2001-12-11,CO,us
2001-12-11,VA,us
2001-12-12,CA,us
2001-12-13,MO,us
2001-12-14,CA,us
2001-12-14,CA,us
2001-12-14,AR,us
2001-12-15,AK,us
2001-12-15,OR,us
2001-12-15,NC,us
2001-12-15,IA,us
2001-12-15,MO,us
2001-12-15,CA,us
2001-12-16,VA,us
2001-12-16,FL,us
2001-12-16,SC,us
2001-12-17,GA,us
2001-12-17,CA,us
2001-12-17,WA,us
2001-12-17,LA,us
2001-12-18,MO,us
2001-12-18,CA,us
2001-12-19,CA,us
2001-12-19,IL,us
2001-12-19,CT,us
2001-12-19,IL,us
2001-12-20,OH,us
2001-12-20,ND,us
2001-12-20,TN,us
2001-12-20,VA,us
2001-12-20,CA,us
2001-12-21,PA,us
2001-12-21,NY,us
2001-12-21,NE,us
2001-12-22,OR,us
2001-12-22,CT,us
2001-12-22,SC,us
2001-12-23,WA,us
2001-12-23,WA,us
2001-12-23,FL,us
2001-12-24,NV,us
2001-12-24,NC,us
2001-12-24,CA,us
2001-12-24,OH,us
2001-12-24,WA,us
2001-12-24,CA,us
2001-12-24,OR,us
2001-12-25,IL,us
2001-12-25,CT,us
2001-12-25,IA,us
2001-12-25,VA,us
2001-12-26,NY,us
2001-12-26,TN,us
2001-12-26,HI,us
2001-12-26,NY,us
2001-12-26,TX,us
2001-12-27,MI,us
2001-12-28,AZ,us
2001-12-28,PA,us
2001-12-28,LA,us
2001-12-28,OH,us
2001-12-28,TX,us
2001-12-28,TX,us
2001-12-29,NY,us
2001-12-29,MT,us
2001-12-29,WA,us
2001-12-29,WA,us
2001-12-29,MD,us
2001-12-29,NY,us
2001-12-30,NY,us
2001-12-30,MS,us
2001-12-30,VA,us
2001-12-30,MD,us
2001-12-31,TX,us
2001-12-31,TX,us
2001-12-31,SD,us
2001-12-31,OK,us
2002-01-01,NY,us
2002-01-01,PA,us
2002-01-01,TX,us
2002-01-01,TX,us
2002-01-01,NV,us
2002-01-01,NC,us
2002-01-02,PA,us
2002-01-02,MO,us
2002-01-02,AK,us
2002-01-02,HI,us
2002-01-03,TN,us
2002-01-03,CO,us
2002-01-03,IA,us
2002-01-03,IA,us
2002-01-03,IA,us
2002-01-03,MI,us
2002-01-03,AZ,us
2002-01-05,NY,us
2002-01-05,CA,us
2002-01-05,MD,us
2002-01-06,TX,us
2002-01-06,TX,us
2002-01-06,CA,us
2002-01-06,CA,us
2002-01-06,LA,us
2002-01-07,TX,us
2002-01-07,NM,us
2002-01-07,SC,us
2002-01-07,VA,us
2002-01-07,VA,us
2002-01-07,VA,us
2002-01-07,VA,us
2002-01-07,MD,us
2002-01-07,MD,us
2002-01-07,MD,us
2002-01-07,MD,us
2002-01-07,TX,us
2002-01-07,CA,us
2002-01-08,VT,us
2002-01-08,NV,us
2002-01-08,MS,us
2002-01-08,VA,us
2002-01-08,MS,us
2002-01-08,UT,us
2002-01-08,UT,us
2002-01-09,NJ,us
2002-01-09,GA,us
2002-01-09,OH,us
2002-01-09,IL,us
2002-01-09,IL,us
2002-01-09,OR,us
2002-01-10,AZ,us
2002-01-10,PA,us
2002-01-10,AZ,us
2002-01-11,PA,us
2002-01-11,OK,us
2002-01-11,NY,us
2002-01-11,FL,us
2002-01-11,CA,us
2002-01-11,TX,us
2002-01-12,CA,us
2002-01-12,NY,us
2002-01-12,TX,us
2002-01-12,OR,us
2002-01-12,NY,us
2002-01-12,UT,us
2002-01-12,AZ,us
2002-01-12,CA,us
2002-01-13,IL,us
2002-01-13,CO,us
2002-01-13,CA,us
2002-01-13,NY,us
2002-01-13,KY,us
2002-01-14,KY,us
2002-01-14,MD,us
2002-01-14,OR,us
2002-01-14,LA,us
2002-01-14,WA,us
2002-01-14,MD,us
2002-01-15,PA,us
2002-01-15,FL,us
2002-01-15,FL,us
2002-01-15,FL,us
2002-01-15,FL,us
2002-01-15,FL,us
2002-01-15,FL,us
2002-01-15,FL,us
2002-01-15,CA,us
2002-01-15,NJ,us
2002-01-15,OH,us
2002-01-16,FL,us
2002-01-16,NY,us
2002-01-16,CA,us
2002-01-16,FL,us
2002-01-16,NH,us
2002-01-16,OR,us
2002-01-16,MA,us
2002-01-17,IA,us
2002-01-17,OR,us
2002-01-18,NY,us
2002-01-18,NY,us
2002-01-18,CA,us
2002-01-19,MS,us
2002-01-20,FL,us
2002-01-20,FL,us
2002-01-20,PA,us
2002-01-20,AK,us
2002-01-20,VA,us
2002-01-20,VA,us
2002-01-20,NV,us
2002-01-21,OH,us
2002-01-21,TX,us
2002-01-21,NH,us
2002-01-21,MO,us
2002-01-21,MT,us
2002-01-21,AR,us
2002-01-21,WA,us
2002-01-22,MI,us
2002-01-22,MD,us
2002-01-22,FL,us
2002-01-23,MA,us
2002-01-23,TX,us
2002-01-23,CA,us
2002-01-24,NY,us
2002-01-24,CA,us
2002-01-24,MT,us
2002-01-24,AZ,us
2002-01-24,IL,us
2002-01-24,CA,us
2002-01-24,DE,us
2002-01-24,IL,us
2002-01-24,AR,us
2002-01-24,KY,us
2002-01-25,OK,us
2002-01-25,PA,us
2002-01-25,PA,us
2002-01-25,LA,us
2002-01-25,AR,us
2002-01-25,TN,us
2002-01-25,AZ,us
2002-01-25,CA,us
2002-01-26,NY,us
2002-01-26,CA,us
2002-01-26,MO,us
2002-01-26,OH,us
2002-01-27,MD,us
2002-01-27,VA,us
2002-01-27,MS,us
2002-01-27,MA,us
2002-01-28,GA,us
2002-01-28,FL,us
2002-01-29,CA,us
2002-01-30,NM,us
2002-01-30,IL,us
2002-01-30,CA,us
2002-01-30,FL,us
2002-01-31,CA,us
2002-01-31,OH,us
2002-01-31,TX,us
2002-01-31,OK,us
2002-01-31,TX,us
2002-01-31,TX,us
2002-01-31,TX,us
2002-01-31,TX,us
2002-01-31,TX,us
2002-02-01,CA,us
2002-02-01,CA,us
2002-02-01,MD,us
2002-02-01,FL,us
2002-02-01,CT,us
2002-02-02,IL,us
2002-02-02,PA,us
2002-02-02,NY,us
2002-02-02,FL,us
2002-02-02,WA,us
2002-02-02,MO,us
2002-02-02,WI,us
2002-02-02,NY,us
2002-02-02,KY,us
2002-02-02,TN,us
2002-02-02,WA,us
2002-02-02,FL,us
2002-02-02,FL,us
2002-02-02,FL,us
2002-02-02,FL,us
2002-02-02,FL,us
2002-02-02,FL,us
2002-02-02,FL,us
2002-02-02,IL,us
2002-02-02,IL,us
2002-02-02,IL,us
2002-02-02,IL,us
2002-02-03,ME,us
2002-02-03,MD,us
2002-02-03,CA,us
2002-02-03,AZ,us
2002-02-04,AK,us
2002-02-04,CA,us
2002-02-04,MI,us
2002-02-04,FL,us
2002-02-04,WA,us
2002-02-04,CO,us
2002-02-04,OH,us
2002-02-04,CO,us
2002-02-05,OR,us
2002-02-05,MI,us
2002-02-06,AK,us
